ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
172855871,12/21/2017,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,K,84,1,25-44,M,BLACK,989387.0,190637.0,40.68993802200004,-73.98147789399997
172855857,12/21/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,B,48,0,25-44,M,BLACK,1011811.0,246833.0,40.844139945000045,-73.90038861799998
172853571,12/21/2017,507,"CONTROLLED SUBSTANCE, POSSESSION 5",117,DANGEROUS DRUGS,PL 2200603,F,Q,106,0,45-64,M,WHITE,1025249.0,181971.0,40.666058375000034,-73.85221565799998
172851407,12/21/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200002,M,M,13,97,25-44,M,BLACK,991383.0,209177.0,40.74082451100002,-73.97426085799998
172848358,12/21/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,K,73,0,18-24,M,BLACK,1007915.0,183324.0,40.66983535600008,-73.91469332599996
172851400,12/21/2017,112,MENACING 1ST DEGREE (VICT NOT PEACE OFFICER),126,MISCELLANEOUS PENAL LAW,PL 1201300,F,K,67,0,25-44,M,BLACK,1006528.0,180139.0,40.66109683900004,-73.91970373499998
172868561,12/21/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,46,0,<18,M,BLACK,1012119.0,252873.0,40.86071697500005,-73.89925031699994
172851398,12/21/2017,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",235,DANGEROUS DRUGS,PL 2205003,M,K,75,0,18-24,M,BLACK,1015700.0,182468.0,40.667461597000056,-73.88663380499997
172851393,12/21/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,B,43,0,18-24,M,BLACK,1024135.0,246124.0,40.842146885000034,-73.85585066599998
172848381,12/21/2017,269,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450500,F,M,33,3,25-44,M,WHITE,1000450.0,248061.0,40.84753859300002,-73.94144733199995
172848374,12/21/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,F,ASIAN / PACIFIC ISLANDER,987111.0,212422.0,40.749733638000066,-73.98967568499995
172837718,12/21/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,79,0,18-24,M,BLACK,995342.0,191876.0,40.693333333000055,-73.96000266999994
172840490,12/21/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211300,F,Q,114,2,18-24,M,BLACK,1009508.0,214214.0,40.75461661500003,-73.90883496299993
172843264,12/21/2017,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450502,F,K,72,0,45-64,M,WHITE HISPANIC,982852.0,173643.0,40.64329464300005,-74.00503897799997
172846276,12/21/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,42,2,<18,F,BLACK HISPANIC,1011949.0,240741.0,40.82741874200008,-73.89991500599997
172849796,12/21/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,32,0,25-44,F,BLACK,999428.0,236544.0,40.815929553000046,-73.94516735699995
172866043,12/21/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,81,1,25-44,M,WHITE HISPANIC,1005983.0,186617.0,40.678878851000036,-73.92164721999995
172846302,12/21/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,Q,109,0,18-24,M,BLACK HISPANIC,1032084.0,216954.0,40.762043893000055,-73.82732958099997
172846295,12/21/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,M,26,1,18-24,F,WHITE HISPANIC,997374.0,234664.0,40.81077276700007,-73.95259158999993
172846294,12/21/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,24,0,25-44,M,WHITE HISPANIC,993369.0,229307.0,40.79607431300008,-73.96706674599994
172846279,12/21/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,B,48,0,45-64,M,BLACK,1019600.0,246163.0,40.84227324600005,-73.87224065199997
172843276,12/21/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,Q,108,0,25-44,M,WHITE,996644.0,209958.0,40.74296235400004,-73.95527424799997
172870019,12/21/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650102,M,M,25,0,18-24,M,BLACK,1000737.0,231883.0,40.80313405500005,-73.94044973499997
172843262,12/21/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,44,0,25-44,M,BLACK,1007138.0,245060.0,40.839286927000046,-73.91728413099996
172841915,12/21/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,25-44,M,BLACK,1026486.0,262591.0,40.88733281800006,-73.84725001299995
172837418,12/21/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,Q,107,0,25-44,M,WHITE,1037346.0,196581.0,40.70609511200007,-73.80849557099998
172872366,12/21/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651501,M,M,13,0,25-44,M,WHITE,987643.0,209316.0,40.74120825600005,-73.98775718499998
172870208,12/21/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,F,ASIAN / PACIFIC ISLANDER,989099.0,212984.0,40.75127532000005,-73.98250029899998
172870203,12/21/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,1,0,45-64,M,BLACK,981309.0,197980.0,40.710093847000046,-74.01060962999998
172849778,12/21/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,47,0,25-44,M,BLACK,1026486.0,262591.0,40.88733281800006,-73.84725001299995
172851395,12/21/2017,505,"CONTROLLED SUBSTANCE, POSSESSION 4",117,DANGEROUS DRUGS,PL 2200906,F,B,40,0,25-44,M,BLACK HISPANIC,1010511.0,235588.0,40.813279608000066,-73.90513117799998
172851402,12/21/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,79,0,18-24,M,BLACK,999297.0,188945.0,40.68528257200006,-73.945747124
172851410,12/21/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,Q,110,0,45-64,M,BLACK,1020237.0,210724.0,40.74500029700005,-73.87012832399995
172851415,12/21/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,100,1,18-24,M,WHITE HISPANIC,1035797.0,153488.0,40.58782356600005,-73.81441175699997
172853547,12/21/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,41,1,25-44,M,WHITE HISPANIC,1013070.0,238703.0,40.82182142700003,-73.89587318699995
172853551,12/21/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,B,42,0,<18,F,BLACK,1008691.0,238872.0,40.82229848500003,-73.91169413099993
172853552,12/21/2017,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2155003,M,B,46,0,25-44,M,WHITE HISPANIC,1011751.0,250275.0,40.85358740100002,-73.90059135599995
172855874,12/21/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,18-24,M,WHITE HISPANIC,1003508.0,185056.0,40.67459999000005,-73.93057482199998
172858109,12/21/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,28,0,25-44,M,BLACK,997368.0,231696.0,40.802626435000036,-73.95261906299999
172858111,12/21/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2403002,M,M,32,0,25-44,F,BLACK,999428.0,236544.0,40.815929553000046,-73.94516735699995
172858120,12/21/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,Q,113,3,25-44,M,BLACK,1046315.0,187088.0,40.67998073800004,-73.77623390699993
172860257,12/21/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,47,0,18-24,M,BLACK,1028121.0,267767.0,40.90153129500004,-73.84130294399995
172846298,12/21/2017,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,GRAND LARCENY,PL 1553005,F,Q,109,0,<18,M,WHITE HISPANIC,1032084.0,216954.0,40.762043893000055,-73.82732958099997
172860277,12/21/2017,475,,,,PL 1651601,M,M,14,1,45-64,M,BLACK,986061.0,213320.0,40.75219869800003,-73.99346504499994
172864470,12/21/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,43,0,45-64,F,WHITE HISPANIC,1017863.0,241678.0,40.82997001100006,-73.87854092799995
172864471,12/21/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,B,44,0,18-24,M,BLACK,1005151.0,240420.0,40.826556390000064,-73.92447961099998
172870023,12/21/2017,175,"SEXUAL ABUSE 3,2",233,FORCIBLE TOUCHING,PL 1305200,M,M,30,0,25-44,M,WHITE HISPANIC,999794.0,241252.0,40.82885104500008,-73.94383419099995
172836977,12/21/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,18,0,18-24,M,WHITE,987073.0,216078.0,40.759768442000045,-73.98981129799995
172870011,12/21/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,84,0,45-64,M,BLACK,989096.0,190491.0,40.689537450000046,-73.98252731699995
172858090,12/21/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,B,48,0,25-44,M,BLACK,1011811.0,246833.0,40.844139945000045,-73.90038861799998
172858114,12/21/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,18,0,<18,F,BLACK,990503.0,215519.0,40.758232371000084,-73.97743058499998
172870000,12/21/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,B,49,0,25-44,M,BLACK,1020954.0,255262.0,40.867241741000036,-73.86729725999999
172858113,12/21/2017,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401500,M,M,7,2,45-64,M,WHITE HISPANIC,989075.0,198457.0,40.71140227300003,-73.98259733599998
172867248,12/21/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,25-44,M,WHITE HISPANIC,1007252.0,239375.0,40.82368294200006,-73.91689162799997
172858096,12/21/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,79,0,45-64,M,BLACK,997568.0,191550.0,40.69243546900003,-73.95197615499995
172867260,12/21/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,7,0,45-64,F,BLACK HISPANIC,988307.0,201048.0,40.718514334000076,-73.98536600299997
172858093,12/21/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,44,0,25-44,M,BLACK,1006904.0,244156.0,40.83680631300007,-73.91813286099993
172855879,12/21/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,25,0,25-44,M,BLACK,1000598.0,231062.0,40.800880893000055,-73.94095380699997
172858116,12/21/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,Q,108,4,45-64,M,WHITE HISPANIC,997296.0,209526.0,40.74177568400006,-73.95292216199994
172855865,12/21/2017,49,"US CODE,UNCLASSIFIED",995,F.C.A. P.I.N.O.S.,FOA9000049,,K,84,0,65+,M,WHITE,987042.0,193563.0,40.697970267000066,-73.98993253599998
172853565,12/21/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,5,0,25-44,M,BLACK HISPANIC,983673.0,199405.0,40.71400560300003,-74.00208280699997
172853556,12/21/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,81,0,18-24,M,BLACK,1003656.0,187150.0,40.68034722300007,-73.93003524099998
172853546,12/21/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,B,45,0,18-24,F,BLACK,1033597.0,255731.0,40.86846737800005,-73.82158284599996
172849800,12/21/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,104,0,45-64,M,BLACK HISPANIC,1008451.0,196094.0,40.704884618000044,-73.91271527399994
172848372,12/21/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,60,2,45-64,M,BLACK HISPANIC,987061.0,148773.0,40.575031251000034,-73.98988266699997
172848353,12/21/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,47,0,25-44,M,BLACK,1022187.0,261218.0,40.88358389500007,-73.86280560099993
172858115,12/21/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,109,0,25-44,F,WHITE HISPANIC,1031631.0,216161.0,40.759869755000075,-73.82897041199995
172864489,12/21/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,M,14,3,25-44,M,ASIAN / PACIFIC ISLANDER,986882.0,214802.0,40.75626620700007,-73.99050124799999
172864488,12/21/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,25,0,45-64,M,BLACK,1000598.0,231062.0,40.800880893000055,-73.94095380699997
172867267,12/21/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2402500,M,M,18,0,45-64,M,WHITE,988451.0,217993.0,40.76502407900006,-73.98483594999993
172866036,12/21/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,44,0,25-44,F,BLACK,1006537.0,244511.0,40.83778161800007,-73.91945797099999
172864498,12/21/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,114,0,25-44,M,WHITE,1007694.0,219657.0,40.76956124200007,-73.91536344699995
172866059,12/21/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,33,0,25-44,M,BLACK,1001402.0,248100.0,40.84764383900006,-73.93800627499998
172864478,12/21/2017,168,SODOMY 1,116,SEX CRIMES,PL 1305001,F,K,77,0,25-44,M,WHITE,1003606.0,185050.0,40.67458330800008,-73.93022154099998
172864474,12/21/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,25-44,F,BLACK,1004142.0,183101.0,40.66923255200004,-73.92829497199995
172864453,12/21/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,41,0,18-24,M,WHITE HISPANIC,1015229.0,237601.0,40.818789442000025,-73.88807769499994
172860284,12/21/2017,507,"CONTROLLED SUBSTANCE, POSSESSION 5",117,DANGEROUS DRUGS,PL 2200603,F,Q,103,0,<18,M,BLACK,1041191.0,194823.0,40.701245920000076,-73.79464239599997
172866057,12/21/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,<18,M,WHITE HISPANIC,989745.0,214151.0,40.754478061000036,-73.98016778299996
172860276,12/21/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,M,13,0,25-44,M,WHITE HISPANIC,988972.0,207813.0,40.737082284000046,-73.98296229999994
172860268,12/21/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,5,0,18-24,M,WHITE,985603.0,200815.0,40.71787563200007,-73.99512060799998
172866067,12/21/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,Q,106,0,45-64,M,WHITE,1028605.0,187930.0,40.68239828900005,-73.84007936899997
172810552,12/20/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,B,52,0,25-44,M,BLACK HISPANIC,1017440.0,256046.0,40.86940749200004,-73.87999831299999
172831534,12/20/2017,760,"BRIBERY,PUBLIC ADMINISTRATION",126,MISCELLANEOUS PENAL LAW,PL 2154002,F,M,33,0,45-64,M,BLACK,1001311.0,244556.0,40.83791677300008,-73.93834420699994
172810581,12/20/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,101,0,18-24,M,BLACK,1048475.0,156575.0,40.59621394200008,-73.76873676699995
172812978,12/20/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,40,2,25-44,M,WHITE HISPANIC,1006249.0,237448.0,40.81839642700004,-73.92052193899997
172831131,12/20/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200002,M,Q,105,0,25-44,M,WHITE,1056647.0,202850.0,40.72316508000005,-73.73881394799997
172813001,12/20/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,73,0,25-44,M,BLACK,1011827.0,179197.0,40.65849634000005,-73.90060815199998
172831121,12/20/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,M,7,2,65+,F,ASIAN / PACIFIC ISLANDER,989768.0,200626.0,40.71735525600008,-73.98009585799997
172840484,12/20/2017,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",235,DANGEROUS DRUGS,PL 2205002,M,K,75,0,18-24,M,BLACK,1017307.0,181828.0,40.66569908600008,-73.88084420599995
172831063,12/20/2017,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",235,DANGEROUS DRUGS,PL 2205002,M,K,75,0,18-24,M,BLACK,1016371.0,182312.0,40.667031003000034,-73.88421580099998
172831090,12/20/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,Q,113,0,45-64,M,BLACK,1040766.0,183026.0,40.66886865800007,-73.79627411099993
172848383,12/20/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,105,0,25-44,M,BLACK,1057546.0,199861.0,40.71495362700006,-73.73560318199996
172833033,12/20/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,B,40,2,<18,M,BLACK,1006985.0,238153.0,40.82032959000002,-73.91786047899996
172836963,12/20/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,25,97,25-44,M,WHITE HISPANIC,1004138.0,226326.0,40.78787459900008,-73.92818164599998
172831103,12/20/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,S,122,0,25-44,M,WHITE,949405.0,155995.0,40.594786154000076,-74.12547031599996
172815338,12/20/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200003,M,M,19,0,18-24,F,BLACK,993570.0,216847.0,40.76187469000007,-73.96635808399996
172818121,12/20/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,88,0,45-64,F,BLACK,992050.0,191833.0,40.69321882100007,-73.97187397399993
172831115,12/20/2017,932,BICYCLE(TRAF.INFRAC. UNCLASS.),881,OTHER TRAFFIC INFRACTION,VTL116300B,I,K,60,2,18-24,M,BLACK,986593.0,149943.0,40.57824280700004,-73.99156692399998
172831550,12/20/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,113,0,25-44,M,BLACK HISPANIC,1042543.0,189685.0,40.68713453600003,-73.78981085799995
172831132,12/20/2017,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601002,M,Q,109,0,25-44,F,WHITE HISPANIC,1032198.0,217060.0,40.76233421800004,-73.82691730799998
172831119,12/20/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,94,97,65+,M,BLACK,996191.0,207580.0,40.73643595700002,-73.95691324499995
172831118,12/20/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,K,90,0,25-44,M,BLACK,995799.0,199156.0,40.71331464000008,-73.95834220299997
172831117,12/20/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,K,73,2,25-44,M,BLACK,1009726.0,182306.0,40.66703614800008,-73.908168844
172830962,12/20/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200505,F,S,122,0,25-44,M,WHITE,942392.0,133691.0,40.533535725000036,-74.15058441699995
172831099,12/20/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,Q,101,0,25-44,M,WHITE HISPANIC,1052809.0,159159.0,40.60327400700004,-73.75310453299994
172831089,12/20/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,107,0,25-44,M,BLACK HISPANIC,1049226.0,203675.0,40.725487118000046,-73.76557867599996
172831070,12/20/2017,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",235,DANGEROUS DRUGS,PL 2205002,M,K,75,0,45-64,M,BLACK,1017307.0,181828.0,40.66569908600008,-73.88084420599995
172830948,12/20/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,14,0,18-24,M,BLACK,987078.0,215157.0,40.757240531000036,-73.98979363699993
172830947,12/20/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,18-24,F,BLACK,987220.0,212676.0,40.75043076800005,-73.98928217599996
172829502,12/20/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,1,0,45-64,M,BLACK,982186.0,198967.0,40.71280317600008,-74.00744659499998
172829482,12/20/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,78,0,45-64,M,BLACK,991221.0,188242.0,40.683363040000074,-73.97486713399996
172828171,12/20/2017,665,TERRORIST THREAT,126,MISCELLANEOUS PENAL LAW,PL 4902000,F,M,13,97,25-44,M,BLACK,991383.0,209177.0,40.74082451100002,-73.97426085799998
172828158,12/20/2017,563,PROSTITUTION,356,PROSTITUTION & RELATED OFFENSES,PL 2300000,M,K,61,0,25-44,F,WHITE,995004.0,157675.0,40.599459393000075,-73.96127604599997
172828152,12/20/2017,563,PROSTITUTION,356,PROSTITUTION & RELATED OFFENSES,PL 2300000,M,K,75,0,45-64,F,BLACK,1012866.0,184030.0,40.67175854900006,-73.89684286899995
172828146,12/20/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,B,40,2,45-64,F,WHITE HISPANIC,1005755.0,234896.0,40.81139311900005,-73.92231487199997
172826732,12/20/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,28,2,25-44,M,BLACK,999400.0,231576.0,40.80229381800007,-73.94527972599997
172826709,12/20/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2402500,M,B,44,0,25-44,M,BLACK,1007898.0,242593.0,40.83251372500007,-73.91454618799997
172825009,12/20/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,Q,113,0,45-64,F,BLACK,1052647.0,194120.0,40.69923522700003,-73.75333340299993
172824997,12/20/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,M,5,2,18-24,M,BLACK,984221.0,198452.0,40.711389864000076,-74.000106051
172824940,12/20/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110A2,M,B,40,0,18-24,M,WHITE HISPANIC,1009487.0,233815.0,40.808416202000046,-73.90883713399995
172820278,12/20/2017,879,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,Q,100,0,45-64,M,BLACK,1041414.0,155376.0,40.592971291000026,-73.79417242299998
172820272,12/20/2017,507,"CONTROLLED SUBSTANCE, POSSESSION 5",117,DANGEROUS DRUGS,PL 2200605,F,Q,115,0,25-44,M,WHITE HISPANIC,1019596.0,213314.0,40.75211177400007,-73.87242800499997
172820259,12/20/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 160102A,F,M,5,0,25-44,M,ASIAN / PACIFIC ISLANDER,984984.0,200116.0,40.71595711700007,-73.997353676
172818151,12/20/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,Q,105,0,25-44,F,BLACK,1057767.0,203993.0,40.726293088000034,-73.73476084899994
172818137,12/20/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,M,33,0,25-44,M,UNKNOWN,1001889.0,245601.0,40.840783858000066,-73.93625260699997
